theta_deg	log10_I_minus_log10_R
1.49375	1.0276222E-001
1.49525	7.6292276E-002
1.49675	4.8042774E-002
1.49825	2.6385784E-002
1.49975	3.0164719E-003
1.50125	-1.8612862E-002
1.50275	-3.0757427E-002
1.50425	-4.6505213E-002
1.50575	-4.8878670E-002
1.50725	-7.0477009E-002
1.50875	-8.1188202E-002
1.51025	-8.3289146E-002
1.51175	-9.5065117E-002
1.51325	-7.2711229E-002
1.51475	-7.2109938E-002
1.51625	-2.7366877E-002
1.51775	-9.3288422E-003
1.51925	3.7733078E-002
1.52075	9.2674017E-002
1.52225	1.1121225E-001
1.52375	1.4082193E-001
1.52525	1.3914490E-001
1.52675	1.2970161E-001
1.52825	1.2764001E-001
1.52975	1.1460805E-001
1.53125	9.1923475E-002
1.53275	7.1203232E-002
1.53425	5.8043003E-002
1.53575	4.6169281E-002
1.53725	2.9420853E-002
1.53875	1.0606766E-002
1.54025	4.8649311E-003
1.54175	-3.2703876E-003
1.54325	-1.7846584E-002
1.54475	-2.4949074E-002
1.54625	-3.7282467E-002
1.54775	-3.8873672E-002
1.54925	-3.7932873E-002
1.55075	-4.5593262E-002
1.55225	-3.5793066E-002
1.55375	-3.0146360E-002
1.55525	-4.6184063E-003
1.55675	2.4100304E-002
1.55825	5.6270599E-002
1.55975	1.1699796E-001
1.56125	1.4103889E-001
1.56275	1.5319705E-001
1.56425	1.5208554E-001
1.56575	1.4942217E-001
1.56725	1.4694285E-001
1.56875	1.3848853E-001
1.57025	1.3292098E-001
1.57175	1.1949682E-001
1.57325	1.0423994E-001
1.57475	9.2185974E-002
1.57625	8.1296682E-002
1.57775	6.9296122E-002
1.57925	5.7254791E-002
1.58075	5.1905394E-002
1.58225	5.3491116E-002
1.58375	5.2215815E-002
1.58525	5.1048994E-002
1.58675	5.4645300E-002
1.58825	6.1521769E-002
1.58975	6.6934347E-002
1.59125	7.0400238E-002
1.59275	7.5396538E-002
1.59425	9.1852903E-002
1.59575	1.0381436E-001
1.59725	1.0951447E-001
1.59875	1.0598469E-001
1.60025	9.7774267E-002
1.60175	8.2850695E-002
1.60325	6.0839891E-002
1.60475	4.0237665E-002
1.60625	3.2820225E-002
1.60775	2.8937340E-002
1.60925	2.3042917E-002
1.61075	1.7168522E-002
1.61225	1.1679411E-002
1.61375	5.7809353E-003
1.61525	3.0496120E-003
1.61675	-1.7342567E-003
1.61825	-6.1903000E-003
1.61975	-7.1482658E-003
1.62125	-6.5972805E-003
1.62275	-7.3769093E-003
1.62425	-1.1013269E-002
1.62575	-1.3136864E-002
1.62725	-1.3396025E-002
